companyId,functionaryId,position,beginDate,endDate,typePosition
7,182,DIRECTOR,2013-03-30,2014-05-23,DIRECTORIO
7,183,DIRECTOR,2011-01-26,2011-03-28,DIRECTORIO
7,183,DIRECTOR,2011-03-28,2011-08-09,DIRECTORIO
7,184,DIRECTOR,2016-10-18,2017-03-24,DIRECTORIO
7,184,DIRECTOR,2017-03-24,,DIRECTORIO
7,185,DIRECTOR,2015-03-13,2016-03-30,DIRECTORIO
7,185,DIRECTOR,2016-03-30,2017-01-30,DIRECTORIO
7,186,VICEPRESIDENTE DEL DIRECTORIO,2004-09-27,2007-03-28,DIRECTORIO
7,187,PRESIDENTE DEL DIRECTORIO,2004-09-27,2008-03-13,DIRECTORIO
7,187,PRESIDENTE DEL DIRECTORIO,2008-03-13,2010-03-29,DIRECTORIO
7,187,PRESIDENTE DEL DIRECTORIO,2010-03-29,2011-03-28,DIRECTORIO
7,188,DIRECTOR,2004-09-27,2008-03-13,DIRECTORIO
7,188,DIRECTOR,2009-03-26,2009-06-01,DIRECTORIO
7,87,DIRECTOR,2013-09-09,2014-01-23,DIRECTORIO
7,189,PRESIDENTE DEL DIRECTORIO,2016-03-31,2017-03-24,DIRECTORIO
7,189,PRESIDENTE DEL DIRECTORIO,2017-03-24,,DIRECTORIO
7,190,DIRECTOR,2011-08-10,2012-03-27,DIRECTORIO
7,190,DIRECTOR,2012-03-27,2012-08-14,DIRECTORIO
7,191,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
7,191,DIRECTOR,2012-03-27,2013-03-30,DIRECTORIO
7,192,DIRECTOR,2004-09-27,2004-12-06,DIRECTORIO
7,193,DIRECTOR,2016-11-21,2017-03-24,DIRECTORIO
7,193,DIRECTOR,2017-03-24,,DIRECTORIO
7,194,DIRECTOR,2004-09-27,2008-03-13,DIRECTORIO
7,194,DIRECTOR,2008-03-13,2010-03-29,DIRECTORIO
7,194,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
7,194,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
7,194,DIRECTOR,2012-03-27,2013-08-29,DIRECTORIO
7,195,DIRECTOR,2015-05-04,2015-06-05,DIRECTORIO
7,195,VICEPRESIDENTE DEL DIRECTORIO,2015-06-05,2016-03-30,DIRECTORIO
7,195,VICEPRESIDENTE DEL DIRECTORIO,2016-03-30,2017-03-24,DIRECTORIO
7,195,VICEPRESIDENTE DEL DIRECTORIO,2017-03-24,,DIRECTORIO
7,196,DIRECTOR,2007-03-28,2008-03-13,DIRECTORIO
7,196,DIRECTOR,2008-03-13,2010-03-29,DIRECTORIO
7,196,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
7,197,DIRECTOR,2004-09-27,2008-03-13,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2007-04-03,2008-03-13,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2008-03-13,2010-03-29,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2010-03-29,2011-03-28,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2011-03-28,2012-03-27,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2012-03-27,2013-03-30,DIRECTORIO
7,197,DIRECTOR,2013-03-30,2013-04-23,DIRECTORIO
7,197,VICEPRESIDENTE DEL DIRECTORIO,2013-04-23,2013-08-29,DIRECTORIO
7,198,DIRECTOR,2004-12-06,2006-04-28,DIRECTORIO
7,199,DIRECTOR,2014-05-23,2016-03-30,DIRECTORIO
7,199,DIRECTOR,2016-03-30,2016-10-18,DIRECTORIO
7,200,DIRECTOR,2006-06-12,2008-03-13,DIRECTORIO
7,200,DIRECTOR,2008-03-13,2009-11-10,DIRECTORIO
7,201,DIRECTOR,2013-09-09,2014-05-23,DIRECTORIO
7,202,DIRECTOR,2010-01-08,2010-03-29,DIRECTORIO
7,202,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
7,202,DIRECTOR,2011-03-28,2011-08-09,DIRECTORIO
7,203,DIRECTOR,2016-10-18,2017-03-15,DIRECTORIO
7,204,DIRECTOR,2013-03-30,2013-03-30,DIRECTORIO
7,204,PRESIDENTE DEL DIRECTORIO,2013-03-30,2014-06-17,DIRECTORIO
7,205,DIRECTOR,2014-01-23,2016-03-30,DIRECTORIO
7,205,DIRECTOR,2016-03-30,2016-10-18,DIRECTORIO
7,206,DIRECTOR,2012-10-15,2015-04-01,DIRECTORIO
7,207,DIRECTOR,2011-03-28,2012-01-24,DIRECTORIO
7,208,DIRECTOR,2006-08-23,2006-10-19,DIRECTORIO
7,209,DIRECTOR,2012-08-23,2013-03-30,DIRECTORIO
7,209,DIRECTOR,2013-04-16,2016-03-23,DIRECTORIO
7,210,DIRECTOR,2017-03-24,,DIRECTORIO
7,211,DIRECTOR,2009-03-26,2010-03-29,DIRECTORIO
7,211,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
7,211,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
7,211,DIRECTOR,2012-03-27,2013-04-15,DIRECTORIO
7,27,GERENTE GENERAL,2013-09-18,2014-07-09,GERENTE GENERAL
7,212,,2014-07-09,,GERENTE GENERAL
7,213,GERENTE GENERAL,2004-09-27,2013-09-13,GERENTE GENERAL
7,214,GERENTE ADJUNTO,2010-12-21,2015-01-29,PLANA GERENCIAL
7,215,GERENTE ADJUNTO,2011-03-08,,PLANA GERENCIAL
7,216,GERENTE DIVISION RIESGOS (E),2004-11-25,2006-01-10,PLANA GERENCIAL
7,216,GERENTE DIVISION DE RIESGOS,2006-01-11,2015-04-28,PLANA GERENCIAL
7,216,JEFE (E) CREDITOS ESPECIALES,2014-02-28,2014-03-11,PLANA GERENCIAL
7,217,GTE ADMINISTRACION Y FINANZAS,2007-03-26,2014-06-25,PLANA GERENCIAL
7,218,GERENTE ADJUNTO,2008-10-01,2010-12-31,PLANA GERENCIAL
7,219,GERENTE ADJUNTO,2008-05-20,2012-01-31,PLANA GERENCIAL
7,219,GERENTE ADJUNTO RR HH,2012-02-01,,PLANA GERENCIAL
7,220,GERENTE ADJUNTO,2011-03-08,2017-01-13,PLANA GERENCIAL
7,221,GERENTE ADJUNTO,2008-12-16,2011-11-01,PLANA GERENCIAL
7,222,GERENTE ADJUNTO,2008-05-20,,PLANA GERENCIAL
7,223,GERENTE DE RIESGOS,2004-09-27,2004-11-25,PLANA GERENCIAL
7,224,GERENTE ADJUNTO,2008-05-20,,PLANA GERENCIAL
7,225,GERENTE TECNOLOGIA Y PROCESOS,2004-09-27,2004-11-05,PLANA GERENCIAL
7,225,JEJFE DIV. CONTROL DE GESTION,2006-01-11,2008-06-24,PLANA GERENCIAL
7,225,GTE PROYECTOS ESTRATEGICOS,2008-06-25,2011-01-25,PLANA GERENCIAL
7,225,GTE CONTROL GESTION CALIDAD,2011-01-25,2013-01-15,PLANA GERENCIAL
7,225,GTE. OF. DE ATENCION AL USUAR.,2013-01-15,2013-11-27,PLANA GERENCIAL
7,225,GTE. TRANSP. Y ENC. ESP.,2013-01-15,2013-11-27,PLANA GERENCIAL
7,226,GERENTE ADJUNTO,2008-12-16,2009-09-04,PLANA GERENCIAL
7,227,REPRESENTANTE BURSATIL,2004-08-17,2004-08-17,PLANA GERENCIAL
7,227,GERENTE DE ASESORIA LEGAL,2004-09-27,2014-06-25,PLANA GERENCIAL
7,228,GERENTE,2004-09-27,2014-04-08,PLANA GERENCIAL
7,229,GERENTE DE BANCA PERSONAL,2008-07-01,2012-10-21,PLANA GERENCIAL
7,230,GERENTE ADJUNTO ADM. AGENCIA,2012-09-03,,PLANA GERENCIAL
7,231,GTE DIVISION BANCA PERSONAL,2005-09-01,2006-05-13,PLANA GERENCIAL
7,232,GTE BCA PERS. EMPREN. AGENCIAS,2013-11-27,2015-07-17,PLANA GERENCIAL
7,233,GERENTE ADJUNTO,2012-07-16,,PLANA GERENCIAL
7,234,GERENTE DE TESORERIA,2005-11-30,2008-04-30,PLANA GERENCIAL
7,235,GTE. DIVISION BANCA PERSONAL,2006-05-15,2008-06-24,PLANA GERENCIAL
7,235,GTE RIESGO PERSONAS Y PYMES,2008-06-25,2013-01-15,PLANA GERENCIAL
7,235,GTE BCA. PERSONAS Y EMPRENDOR.,2013-01-15,2013-11-27,PLANA GERENCIAL
7,235,GTE NEGOCIOS CONVENIOS INSTIT.,2013-11-27,2017-01-27,PLANA GERENCIAL
7,236,<< Sin Cargo >>,2017-02-15,,PLANA GERENCIAL
7,237,GERENTE ADJUNTO,2008-05-20,,PLANA GERENCIAL
7,237,GTE ADJ ENC. BCA PERSONAL,2012-10-30,2013-01-15,PLANA GERENCIAL
7,237,GERENTE ADJUNTO (E),2014-06-26,2016-04-28,PLANA GERENCIAL
7,237,GERENTE FINANCIERO,2016-04-28,,PLANA GERENCIAL
7,104,GERENTE,2016-05-02,,PLANA GERENCIAL
7,238,GERENTE T.O.P. (A.I.),2010-09-09,2014-05-27,PLANA GERENCIAL
7,239,GERENCIA DE NEGOCIOS (E),2010-12-21,2012-01-31,PLANA GERENCIAL
7,239,GTE. ADJ. NEGOCIOS - BCA. EMP.,2012-02-01,2016-04-30,PLANA GERENCIAL
7,240,GTE DIV TECNOLOGIA Y FINANZAS,2004-11-05,2008-04-30,PLANA GERENCIAL
7,241,GERENTE A.I. DE NEGOCIOS,2004-09-27,2005-02-17,PLANA GERENCIAL
7,241,GTE DIV NEGOCIOS FUERZ ARMAD,2005-02-17,2013-02-04,PLANA GERENCIAL
7,98,GTE NEGOCIOS - BCA EMPRESA,2005-02-17,2010-11-12,PLANA GERENCIAL
7,242,GTE. DEPARTAMENTO CONTABILIDAD,2006-05-08,2007-04-22,PLANA GERENCIAL
7,243,GERENTE DE ADMINISTRACION,2004-09-27,2005-07-31,PLANA GERENCIAL
7,244,GERENTE DE BANCA PERSONAL,2004-09-29,2005-06-22,PLANA GERENCIAL
7,245,GERENTE AUDITORIA INTERNA,2004-09-27,,PLANA GERENCIAL
7,246,GERENTE ADJUNTO,2008-05-20,2015-02-13,PLANA GERENCIAL
7,246,OFICIAL ATENCION AL USUARIO,2013-11-27,2014-06-30,PLANA GERENCIAL
7,246,ASESOR LEGAL,2014-06-26,2015-02-13,PLANA GERENCIAL
7,247,SUB GERENTE,2009-08-04,2011-03-08,PLANA GERENCIAL
7,247,GERENTE ADJUNTO BCA EMPRENDEDO,2011-03-08,2014-03-04,PLANA GERENCIAL
7,248,GERENTE ADJUNTO,2011-03-08,,PLANA GERENCIAL
7,249,GERENTE ADJUNTO,2010-12-21,2014-02-28,PLANA GERENCIAL
7,250,GERENTE ADJUNTO BE,2016-05-11,,PLANA GERENCIAL
7,251,GERENTE ADJUNTO,2011-03-08,2011-03-08,PLANA GERENCIAL
7,251,GERENTE ADJUNTO MERCADO DE CAP,2011-03-08,2014-03-11,PLANA GERENCIAL
7,252,GTE TEC. OPERAC. Y PROCESOS,2008-07-01,2010-09-08,PLANA GERENCIAL
7,27,,2013-09-18,,REPRESENTANTE LEGAL
7,213,,2004-09-27,2013-09-13,REPRESENTANTE LEGAL
8,253,DIRECTOR,2002-03-21,2003-03-28,DIRECTORIO
8,254,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,254,DIRECTOR,2012-03-30,,DIRECTORIO
8,255,DIRECTOR,2015-03-31,,DIRECTORIO
8,256,DIRECTOR SUPLENTE,2009-03-31,2012-03-30,DIRECTORIO
8,256,DIRECTOR SUPLENTE,2012-03-30,2013-10-31,DIRECTORIO
8,257,DIRECTOR,2005-01-28,2009-03-31,DIRECTORIO
8,257,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,257,DIRECTOR,2012-03-30,,DIRECTORIO
8,112,DIRECTOR,2012-03-30,2015-03-31,DIRECTORIO
8,258,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,258,DIRECTOR,2012-03-30,,DIRECTORIO
8,259,DIRECTOR,2014-03-27,,DIRECTORIO
8,260,DIRECTOR,2003-03-28,2009-03-31,DIRECTORIO
8,260,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,260,DIRECTOR,2012-03-30,,DIRECTORIO
8,261,DIRECTOR,2003-03-28,2009-03-31,DIRECTORIO
8,261,DIRECTOR,2009-03-31,2012-03-05,DIRECTORIO
8,262,DIRECTOR,2017-03-22,,DIRECTORIO
8,263,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,263,DIRECTOR,2012-03-30,2017-03-23,DIRECTORIO
8,264,DIRECTOR,2015-03-31,,DIRECTORIO
8,45,VICEPRESIDENTE DEL DIRECTORIO,2009-03-31,2012-03-30,DIRECTORIO
8,45,VICEPRESIDENTE DEL DIRECTORIO,2012-03-30,,DIRECTORIO
8,265,DIRECTOR,2008-03-28,2009-03-31,DIRECTORIO
8,9,DIRECTOR,2006-03-31,2009-03-31,DIRECTORIO
8,9,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,9,DIRECTOR,2012-03-30,2014-03-26,DIRECTORIO
8,266,DIRECTOR SUPLENTE,2014-03-27,,DIRECTORIO
8,50,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,50,DIRECTOR,2012-03-30,,DIRECTORIO
8,54,DIRECTOR,2003-03-28,2008-03-28,DIRECTORIO
8,54,VICEPRESIDENTE DEL DIRECTORIO,2008-03-28,2009-03-31,DIRECTORIO
8,54,PRESIDENTE DEL DIRECTORIO,2009-03-31,2012-03-30,DIRECTORIO
8,54,PRESIDENTE DEL DIRECTORIO,2012-03-30,,DIRECTORIO
8,267,DIRECTOR,2006-03-31,2009-03-31,DIRECTORIO
8,267,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,267,DIRECTOR,2012-03-30,2014-03-26,DIRECTORIO
8,268,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,268,DIRECTOR,2012-03-30,,DIRECTORIO
8,156,DIRECTOR SUPLENTE,2003-03-28,2003-03-24,DIRECTORIO
8,156,DIRECTOR,2003-04-23,2005-03-14,DIRECTORIO
8,156,DIRECTOR ALTERNO,2005-03-14,2005-12-22,DIRECTORIO
8,269,DIRECTOR,2009-03-31,2012-03-30,DIRECTORIO
8,269,DIRECTOR,2012-03-30,2017-01-25,DIRECTORIO
8,270,GERENTE GENERAL,2008-04-01,,GERENTE GENERAL
8,271,GERENTE DIVISION CREDITOS,2005-03-14,2005-03-14,PLANA GERENCIAL
8,270,GTE PLANEAMIENTO Y FINANZAS,2004-04-30,2008-04-01,PLANA GERENCIAL
8,272,GTE. DIV. AUDITORIA INTERNA,2005-03-14,2005-03-14,PLANA GERENCIAL
8,273,GTE. REGIONAL NORTE 2,2006-11-30,2006-11-30,PLANA GERENCIAL
8,274,GTE. SISTEMAS Y ORGANIZACION,2003-10-21,2003-10-21,PLANA GERENCIAL
8,275,GTE. REG. NORTE - SUR CHICO,2005-06-03,2005-06-03,PLANA GERENCIAL
8,276,REPRESENTANTE BURSATIL ALTERNO,2006-04-07,2006-04-07,PLANA GERENCIAL
8,277,GTE ADJ. BANCA CORPORATIVA,2005-06-16,2005-06-16,PLANA GERENCIAL
8,277,GERENTE DIV. EFICIENCIA,2013-11-15,,PLANA GERENCIAL
8,278,OFICIAL DE CUMPLIMIENTO BCP,2011-05-25,2012-06-07,PLANA GERENCIAL
8,279,G.CENTRAL DE PLANEA.Y FINANZAS,2008-04-01,2013-09-30,PLANA GERENCIAL
8,280,GTE ADJUNTO DE MARKETING,2001-10-24,2001-10-24,PLANA GERENCIAL
8,280,G.CENTRAL DE PLANEA.Y FINANZAS,2013-10-01,,PLANA GERENCIAL
8,281,GTE. DIV. ASUNTOS CORPORATIVOS,2012-01-15,2017-05-05,PLANA GERENCIAL
8,282,GTE REGIONAL CENTRO ORIENTE,2000-07-14,2000-07-14,PLANA GERENCIAL
8,283,GERENTE DE DIVISION AUDITORIA,2010-01-01,,PLANA GERENCIAL
8,284,OFICIAL DE CUMPLIMIENTO,2011-05-25,2012-06-07,PLANA GERENCIAL
8,284,GERENTE DIV. CUMPLIMIENTO,2013-12-01,,PLANA GERENCIAL
8,285,GTE BCA CORPORATIVA,2004-01-15,2005-07-04,PLANA GERENCIAL
8,285,G.CENTRAL BCA. MINORISTA,2008-04-01,,PLANA GERENCIAL
8,286,GTE ADJ. BANCA DE NEGOCIOS,2004-01-06,2004-01-06,PLANA GERENCIAL
8,287,GTE ADJ  RIESGO CREDITICIO,2003-10-31,2003-10-31,PLANA GERENCIAL
8,288,GERENTE DIVISION RRHH,2005-03-14,2005-07-04,PLANA GERENCIAL
8,289,GTE RIESGOS MED Y PEQ EMPRESA,2006-02-26,2006-02-26,PLANA GERENCIAL
8,290,GTE ADJ REL. C  INVERSIONISTAS,2005-08-29,2005-08-29,PLANA GERENCIAL
8,291,GERENTE DIVISION RRHH,2005-07-01,2005-07-01,PLANA GERENCIAL
8,292,REPRESENTANTE BURSATIL,2003-03-27,2006-04-07,PLANA GERENCIAL
8,292,GTE ADMINISTRACION DE RIESGOS,2005-08-29,2005-08-29,PLANA GERENCIAL
8,293,GERENTE RECURSOS HUMANOS,2003-10-21,2005-02-01,PLANA GERENCIAL
8,294,GTE. ADJ. FIN. CORPORATIVAS,2004-11-26,2004-11-26,PLANA GERENCIAL
8,295,GTE. ADJ. CANALES DE ATENCION,2000-04-04,2000-04-04,PLANA GERENCIAL
8,296,GERENTE BANCA EMPRESARIAL,2004-01-15,2007-01-16,PLANA GERENCIAL
8,296,GERENTE DE DIVISION DE RIESGOS,2008-10-27,2012-01-25,PLANA GERENCIAL
8,296,GERENTE CENTRAL DE RIESGOS,2012-01-25,,PLANA GERENCIAL
8,297,GERENTE DE SUBSIDIARIAS,2012-05-10,2014-01-10,PLANA GERENCIAL
8,298,G. CENTRAL ADM. DE ACTIVOS,2008-04-01,2012-02-22,PLANA GERENCIAL
8,299,GTE ADJ. CALIDAD DE SERVICIO,2002-08-15,2002-08-15,PLANA GERENCIAL
8,300,GTE ADMINISTRACION DE RIESGOS,2003-07-26,2003-07-26,PLANA GERENCIAL
8,301,GERENTE DE LA DIVISION LEGAL,2010-01-01,,PLANA GERENCIAL
8,302,GTE ADJ. SOLUCI. DE NEGOCIOS,2005-11-17,2005-11-17,PLANA GERENCIAL
8,303,GERENTE DE CONTABILIDAD,2005-01-14,2005-01-14,PLANA GERENCIAL
8,304,GERENTE GENERAL ADJUNTO,2001-10-17,2008-03-31,PLANA GERENCIAL
8,305,GTE ADJ. PROCESOS CENTRALES,2004-10-20,2004-10-20,PLANA GERENCIAL
8,306,REPRESENTANTE BURSATIL,2003-01-30,2003-01-30,PLANA GERENCIAL
8,306,SECRETARIO GENERAL,2005-03-14,2005-03-14,PLANA GERENCIAL
8,307,GERENTE CENTRAL,2010-02-24,2010-03-24,PLANA GERENCIAL
8,308,G. CENTRAL DE OPERAC Y SISTEM,2010-03-01,2016-09-30,PLANA GERENCIAL
8,309,GTE SEG Y CONTROL DE CREDITOS,2003-07-26,2003-07-26,PLANA GERENCIAL
8,310,GTE BANCA CORPORATIVA Y EMPRES,2004-01-15,2004-01-15,PLANA GERENCIAL
8,310,G.CENTRAL DE NEGOCIOS MAYORIST,2008-04-01,,PLANA GERENCIAL
8,311,GERENTE DIVISION GDH,2010-07-01,,PLANA GERENCIAL
8,312,GTE. RIESGOS BCA DE PERSONAS,2000-10-26,2001-10-17,PLANA GERENCIAL
8,312,GTE ADJ. RIESGOS BCA PERSONAS,2000-11-01,2000-11-01,PLANA GERENCIAL
8,313,GTE REGIONAL NORTE 1,2005-05-17,2005-05-17,PLANA GERENCIAL
8,314,GTE ADJ. ADM. DE RIESGOS,2005-01-14,2005-01-14,PLANA GERENCIAL
8,315,,2015-04-22,,REPRESENTANTE LEGAL
8,280,,2016-06-24,,REPRESENTANTE LEGAL
8,316,,2010-01-01,2015-04-22,REPRESENTANTE LEGAL
8,301,,2015-04-22,,REPRESENTANTE LEGAL
9,317,DIRECTOR,2004-10-29,2007-06-21,DIRECTORIO
9,317,DIRECTOR,2007-06-21,2007-09-26,DIRECTORIO
9,317,DIRECTOR SUPLENTE,2007-09-27,2008-03-14,DIRECTORIO
9,317,DIRECTOR SUPLENTE,2008-03-14,2008-11-13,DIRECTORIO
9,318,VICEPRESIDENTE DEL DIRECTORIO,2000-04-12,2007-06-21,DIRECTORIO
9,318,VICEPRESIDENTE DEL DIRECTORIO,2007-06-21,2008-03-14,DIRECTORIO
9,318,VICEPRESIDENTE DEL DIRECTORIO,2008-03-14,2008-08-21,DIRECTORIO
9,318,PRESIDENTE DEL DIRECTORIO,2008-08-21,2009-03-23,DIRECTORIO
9,318,PRESIDENTE DEL DIRECTORIO,2009-03-23,2010-03-22,DIRECTORIO
9,318,PRESIDENTE DEL DIRECTORIO,2010-03-22,2011-03-31,DIRECTORIO
9,318,PRESIDENTE DEL DIRECTORIO,2011-03-31,2012-03-30,DIRECTORIO
9,318,PRESIDENTE DEL DIRECTORIO,2012-03-30,2013-03-26,DIRECTORIO
9,319,DIRECTOR,2000-07-07,2000-08-25,DIRECTORIO
9,320,DIRECTOR SUPLENTE,2008-11-13,2009-03-23,DIRECTORIO
9,320,DIRECTOR SUPLENTE,2009-03-23,2010-03-22,DIRECTORIO
9,320,DIRECTOR SUPLENTE,2010-03-22,2011-03-31,DIRECTORIO
9,320,DIRECTOR SUPLENTE,2011-03-31,2012-03-30,DIRECTORIO
9,320,DIRECTOR SUPLENTE,2012-03-30,2014-03-26,DIRECTORIO
9,320,VICEPRESIDENTE DEL DIRECTORIO,2014-03-26,2015-03-31,DIRECTORIO
9,320,VICEPRESIDENTE DEL DIRECTORIO,2015-03-31,2016-03-31,DIRECTORIO
9,320,VICEPRESIDENTE DEL DIRECTORIO,2016-03-31,2017-03-21,DIRECTORIO
9,320,VICEPRESIDENTE DEL DIRECTORIO,2017-03-21,,DIRECTORIO
9,6,DIRECTOR,2004-07-21,2007-01-03,DIRECTORIO
9,321,PRESIDENTE DEL DIRECTORIO,2017-01-25,2017-03-21,DIRECTORIO
9,321,PRESIDENTE DEL DIRECTORIO,2017-03-21,,DIRECTORIO
9,322,PRESIDENTE DEL DIRECTORIO,2007-06-21,2008-03-14,DIRECTORIO
9,322,PRESIDENTE DEL DIRECTORIO,2008-03-14,2008-08-01,DIRECTORIO
9,323,DIRECTOR,2014-03-26,2015-03-31,DIRECTORIO
9,323,DIRECTOR,2015-03-31,2016-03-31,DIRECTORIO
9,323,DIRECTOR,2016-03-31,2017-03-21,DIRECTORIO
9,323,DIRECTOR,2017-03-21,,DIRECTORIO
9,324,DIRECTOR SUPLENTE,2007-03-15,2007-06-21,DIRECTORIO
9,324,DIRECTOR SUPLENTE,2007-06-21,2007-09-26,DIRECTORIO
9,325,DIRECTOR,2003-03-20,2004-07-21,DIRECTORIO
9,325,DIRECTOR SUPLENTE,2004-07-21,2004-12-23,DIRECTORIO
9,142,DIRECTOR,2013-09-01,2014-03-26,DIRECTORIO
9,142,DIRECTOR,2014-03-26,2015-03-31,DIRECTORIO
9,142,DIRECTOR,2015-03-31,2016-03-31,DIRECTORIO
9,142,DIRECTOR,2016-03-31,2017-03-21,DIRECTORIO
9,142,DIRECTOR,2017-03-21,,DIRECTORIO
9,326,DIRECTOR SUPLENTE,2004-12-23,2007-06-21,DIRECTORIO
9,326,DIRECTOR SUPLENTE,2007-06-21,2008-03-14,DIRECTORIO
9,326,DIRECTOR SUPLENTE,2008-03-14,2009-03-23,DIRECTORIO
9,326,DIRECTOR SUPLENTE,2009-03-23,2010-03-22,DIRECTORIO
9,326,DIRECTOR SUPLENTE,2010-03-22,2010-12-31,DIRECTORIO
9,150,DIRECTOR,2004-07-21,2007-06-21,DIRECTORIO
9,150,DIRECTOR,2007-06-21,2008-03-14,DIRECTORIO
9,150,DIRECTOR,2008-03-14,2009-03-23,DIRECTORIO
9,150,DIRECTOR,2009-03-23,2010-03-22,DIRECTORIO
9,150,DIRECTOR,2010-03-22,2011-03-31,DIRECTORIO
9,150,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
9,150,DIRECTOR,2012-03-30,2014-03-26,DIRECTORIO
9,150,DIRECTOR,2014-03-26,2015-03-31,DIRECTORIO
9,150,DIRECTOR,2015-03-31,2016-03-31,DIRECTORIO
9,150,DIRECTOR,2016-03-31,2017-03-21,DIRECTORIO
9,150,DIRECTOR,2017-03-21,,DIRECTORIO
9,327,DIRECTOR,2000-04-12,2000-07-07,DIRECTORIO
9,327,DIRECTOR,2011-01-03,2011-03-31,DIRECTORIO
9,327,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
9,327,DIRECTOR,2012-03-30,2014-03-26,DIRECTORIO
9,327,DIRECTOR,2014-03-26,2015-03-31,DIRECTORIO
9,327,DIRECTOR,2015-03-31,2016-03-31,DIRECTORIO
9,327,DIRECTOR,2016-03-31,2017-03-21,DIRECTORIO
9,327,DIRECTOR,2017-03-21,,DIRECTORIO
9,328,DIRECTOR,2007-06-21,2008-03-14,DIRECTORIO
9,328,DIRECTOR,2008-03-14,2009-03-23,DIRECTORIO
9,328,DIRECTOR,2009-03-23,2010-03-22,DIRECTORIO
9,328,DIRECTOR,2010-03-22,2011-03-31,DIRECTORIO
9,328,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
9,328,DIRECTOR,2012-03-30,2013-03-27,DIRECTORIO
9,328,VICEPRESIDENTE DEL DIRECTORIO,2013-03-27,2014-03-26,DIRECTORIO
9,328,PRESIDENTE DEL DIRECTORIO,2014-03-26,2015-03-31,DIRECTORIO
9,328,PRESIDENTE DEL DIRECTORIO,2015-03-31,2016-03-31,DIRECTORIO
9,328,PRESIDENTE DEL DIRECTORIO,2016-03-31,2017-01-25,DIRECTORIO
9,328,DIRECTOR,2017-01-25,2017-03-21,DIRECTORIO
9,328,DIRECTOR,2017-03-21,,DIRECTORIO
9,329,DIRECTOR,2000-09-11,2001-11-26,DIRECTORIO
9,330,VICEPRESIDENTE DEL DIRECTORIO,2008-08-21,2009-03-23,DIRECTORIO
9,330,VICEPRESIDENTE DEL DIRECTORIO,2009-03-23,2010-03-22,DIRECTORIO
9,330,VICEPRESIDENTE DEL DIRECTORIO,2010-03-22,2011-03-31,DIRECTORIO
9,330,VICEPRESIDENTE DEL DIRECTORIO,2011-03-31,2012-03-30,DIRECTORIO
9,330,VICEPRESIDENTE DEL DIRECTORIO,2012-03-30,2013-03-27,DIRECTORIO
9,330,PRESIDENTE DEL DIRECTORIO,2013-03-27,2014-03-26,DIRECTORIO
9,331,DIRECTOR,2011-01-03,2011-03-31,DIRECTORIO
9,331,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
9,331,DIRECTOR SUPLENTE,2012-03-30,2013-08-31,DIRECTORIO
9,332,DIRECTOR SUPLENTE,2004-07-21,2004-10-25,DIRECTORIO
9,56,DIRECTOR,2007-09-27,2008-03-14,DIRECTORIO
9,56,DIRECTOR,2008-03-14,2009-03-23,DIRECTORIO
9,56,DIRECTOR,2009-03-23,2010-03-22,DIRECTORIO
9,56,DIRECTOR,2010-03-22,2010-12-31,DIRECTORIO
9,333,GERENTE GENERAL,2011-02-01,2016-01-31,GERENTE GENERAL
9,92,,2016-02-01,,GERENTE GENERAL
9,334,REPRESENTANTE BURSATIL,2003-02-21,2004-10-01,PLANA GERENCIAL
9,334,CONTRALOR,2006-04-27,2008-09-23,PLANA GERENCIAL
9,335,GTE D INTELIGENCIA DE CLIENTES,2015-07-13,,PLANA GERENCIAL
9,336,GERENTE COMERCIAL,2004-04-16,2006-01-01,PLANA GERENCIAL
9,336,GTE. NEGOCIOS FINANCIEROS,2006-01-01,2007-04-02,PLANA GERENCIAL
